"sentence","id","token","lemma","CharacterOffsetBegin","CharacterOffsetEnd","POS","NER","Speaker","UT"
63,"287","dollars","dollar",7313,7320,"NNS","MONEY","PER0","NOUN"
63,"288","per","per",7321,7324,"IN","O","PER0","ADP"
63,"289","acre","acre",7325,7329,"NN","O","PER0","NOUN"
63,"290","of","of",7330,7332,"IN","O","PER0","ADP"
63,"291","each","each",7333,7337,"DT","O","PER0","DET"
63,"292","entry","entry",7338,7343,"NN","O","PER0","NOUN"
63,"293",",",",",7343,7344,",","O","PER0","."
63,"294","based","base",7345,7350,"VBN","O","PER0","VERB"
63,"295","on","on",7351,7353,"IN","O","PER0","ADP"
63,"296","wet","wet",7354,7357,"JJ","O","PER0","ADJ"
63,"297","corn","corn",7358,7362,"NN","O","PER0","NOUN"
63,"298","at","at",7363,7365,"IN","O","PER0","ADP"
63,"299","$","$",7366,7367,"$","MONEY","PER0","."
63,"300","3.5","3.5",7367,7370,"CD","MONEY","PER0","NUM"
63,"301","per","per",7371,7374,"IN","O","PER0","ADP"
63,"302","bushel","bushel",7375,7381,"NN","O","PER0","NOUN"
63,"303","and","and",7382,7385,"CC","O","PER0","CONJ"
63,"304","using","use",7386,7391,"VBG","O","PER0","VERB"
63,"305","$","$",7392,7393,"$","MONEY","PER0","."
63,"306","0.1","0.1",7393,7396,"CD","MONEY","PER0","NUM"
63,"307","per","per",7397,7400,"IN","O","PER0","ADP"
63,"308","point","point",7401,7406,"NN","O","PER0","NOUN"
63,"309","discount","discount",7407,7415,"NN","O","PER0","NOUN"
63,"310","for","for",7416,7419,"IN","O","PER0","ADP"
63,"311","harvest","harvest",7420,7427,"NN","O","PER0","NOUN"
63,"312","moisture","moisture",7428,7436,"NN","O","PER0","NOUN"
63,"313","over","over",7437,7441,"IN","O","PER0","ADP"
63,"314","15.0","15.0",7442,7446,"CD","PERCENT","PER0","NUM"
63,"315","%","%",7446,7447,"NN","PERCENT","PER0","NOUN"
63,"316",".",".",7447,7448,".","O","PER0","."
301,"1","Not","not",34023,34026,"RB","O","PER0","ADV"
301,"2","sure","sure",34027,34031,"JJ","O","PER0","ADJ"
301,"3","where","where",34032,34037,"WRB","O","PER0","ADV"
301,"4","you","you",34038,34041,"PRP","O","PER0","PRON"
301,"5","have","have",34042,34046,"VBP","O","PER0","VERB"
301,"6","heard","hear",34047,34052,"VBN","O","PER0","VERB"
301,"7","that","that",34053,34057,"IN","O","PER0","ADP"
301,"8","either","either",34058,34064,"CC","O","PER0","CONJ"
301,"9","due","due",34065,34068,"JJ","O","PER0","ADJ"
301,"10","to","to",34069,34071,"TO","O","PER0","PRT"
301,"11","the","the",34072,34075,"DT","O","PER0","DET"
301,"12","fact","fact",34076,34080,"NN","O","PER0","NOUN"
301,"13","that","that",34081,34085,"IN","O","PER0","ADP"
301,"14","a","a",34086,34087,"DT","O","PER0","DET"
301,"15","Pioneer","Pioneer",34088,34095,"NNP","O","PER0","NOUN"
301,"16","guy","guy",34096,34099,"NN","O","PER0","NOUN"
301,"17","just","just",34100,34104,"RB","O","PER0","ADV"
301,"18","got","get",34105,34108,"VBD","O","PER0","VERB"
301,"19","hired","hire",34109,34114,"VBN","O","PER0","VERB"
301,"20","in","in",34115,34117,"IN","O","PER0","ADP"
301,"21","my","my",34118,34120,"PRP$","O","PER0","PRON"
301,"22","local","local",34121,34126,"JJ","O","PER0","ADJ"
301,"23","area","area",34127,34131,"NN","O","PER0","NOUN"
301,"24","as","as",34132,34134,"IN","O","PER0","ADP"
301,"25","a","a",34135,34136,"DT","O","PER0","DET"
301,"26","Precision","Precision",34137,34146,"NNP","O","PER0","NOUN"
301,"27","Dealer","Dealer",34147,34153,"NNP","O","PER0","NOUN"
301,"28",".",".",34153,34154,".","O","PER0","."
302,"1","johnsp1","johnsp1",34155,34162,"NN","O","PER0","NOUN"
302,"2","-","-",34163,34164,":","O","PER0","."
302,"3","11/20/2012","11/20/2012",34165,34175,"CD","DATE","PER0","NUM"
302,"4","18:07","18:07",34177,34182,"CD","TIME","PER0","NUM"
302,"5","Not","not",34185,34188,"RB","O","PER0","ADV"
302,"6","sure","sure",34189,34193,"JJ","O","PER0","ADJ"
302,"7","where","where",34194,34199,"WRB","O","PER0","ADV"
302,"8","you","you",34200,34203,"PRP","O","PER0","PRON"
302,"9","have","have",34204,34208,"VBP","O","PER0","VERB"
302,"10","heard","hear",34209,34214,"VBN","O","PER0","VERB"
302,"11","that","that",34215,34219,"IN","O","PER0","ADP"
302,"12","either","either",34220,34226,"CC","O","PER0","CONJ"
302,"13","due","due",34227,34230,"JJ","O","PER0","ADJ"
302,"14","to","to",34231,34233,"TO","O","PER0","PRT"
302,"15","the","the",34234,34237,"DT","O","PER0","DET"
302,"16","fact","fact",34238,34242,"NN","O","PER0","NOUN"
302,"17","that","that",34243,34247,"IN","O","PER0","ADP"
302,"18","a","a",34248,34249,"DT","O","PER0","DET"
302,"19","Pioneer","Pioneer",34250,34257,"NNP","O","PER0","NOUN"
302,"20","guy","guy",34258,34261,"NN","O","PER0","NOUN"
302,"21","just","just",34262,34266,"RB","O","PER0","ADV"
302,"22","got","get",34267,34270,"VBD","O","PER0","VERB"
302,"23","hired","hire",34271,34276,"VBN","O","PER0","VERB"
302,"24","in","in",34277,34279,"IN","O","PER0","ADP"
302,"25","my","my",34280,34282,"PRP$","O","PER0","PRON"
302,"26","local","local",34283,34288,"JJ","O","PER0","ADJ"
302,"27","area","area",34289,34293,"NN","O","PER0","NOUN"
302,"28","as","as",34294,34296,"IN","O","PER0","ADP"
302,"29","a","a",34297,34298,"DT","O","PER0","DET"
302,"30","Precision","Precision",34299,34308,"NNP","O","PER0","NOUN"
302,"31","Dealer","Dealer",34309,34315,"NNP","O","PER0","NOUN"
302,"32",".",".",34315,34316,".","O","PER0","."
323,"1","I","I",36022,36023,"PRP","O","PER0","PRON"
323,"2","too","too",36024,36027,"RB","O","PER0","ADV"
323,"3","wonder","wonder",36028,36034,"VBP","O","PER0","VERB"
323,"4","about","about",36035,36040,"IN","O","PER0","ADP"
323,"5","the","the",36041,36044,"DT","O","PER0","DET"
323,"6","Pioneer","Pioneer",36045,36052,"NNP","ORGANIZATION","PER0","NOUN"
323,"7","reps","rep",36053,36057,"NNS","O","PER0","NOUN"
323,"8","and","and",36058,36061,"CC","O","PER0","CONJ"
323,"9","the","the",36062,36065,"DT","O","PER0","DET"
323,"10","new","new",36066,36069,"JJ","O","PER0","ADJ"
323,"11","relationship","relationship",36070,36082,"NN","O","PER0","NOUN"
323,"12","to","to",36083,36085,"TO","O","PER0","PRT"
323,"13","Monsanto","Monsanto",36086,36094,"NNP","ORGANIZATION","PER0","NOUN"
323,"14",".",".",36094,36095,".","O","PER0","."
264,"1","My","my",24499,24501,"PRP$","O","PER0","PRON"
264,"2","Pioneer","Pioneer",24502,24509,"NNP","O","PER0","NOUN"
264,"3","dealer","dealer",24510,24516,"NN","O","PER0","NOUN"
264,"4","is","be",24517,24519,"VBZ","O","PER0","VERB"
264,"5","the","the",24520,24523,"DT","O","PER0","DET"
264,"6","worst","worst",24524,24529,"JJS","O","PER0","ADJ"
264,"7","at","at",24530,24532,"IN","O","PER0","ADP"
264,"8","pumping","pump",24533,24540,"VBG","O","PER0","VERB"
264,"9","up","up",24541,24543,"RP","O","PER0","PRT"
264,"10","``","``",24544,24545,"``","O",NA,"."
264,"11","new","new",24545,24548,"JJ","O","PER11","ADJ"
264,"12","stuff","stuff",24549,24554,"NN","O","PER11","NOUN"
264,"13","''","''",24554,24555,"''","O","PER0","."
264,"14",".",".",24555,24556,".","O","PER0","."
313,"1","I","I",30195,30196,"PRP","O","PER0","PRON"
313,"2","was","be",30197,30200,"VBD","O","PER0","VERB"
313,"3","a","a",30201,30202,"DT","O","PER0","DET"
313,"4","Pioneer","Pioneer",30203,30210,"NNP","O","PER0","NOUN"
313,"5","rep","rep",30211,30214,"NN","O","PER0","NOUN"
313,"6","for","for",30215,30218,"IN","O","PER0","ADP"
313,"7","10","10",30219,30221,"CD","DURATION","PER0","NUM"
313,"8","years","year",30222,30227,"NNS","DURATION","PER0","NOUN"
313,"9","and","and",30228,30231,"CC","O","PER0","CONJ"
313,"10","got","get",30232,30235,"VBD","O","PER0","VERB"
313,"11","used","use",30236,30240,"VBN","O","PER0","VERB"
313,"12","to","to",30241,30243,"TO","O","PER0","PRT"
313,"13","cleaning","clean",30244,30252,"VBG","O","PER0","VERB"
313,"14","up","up",30253,30255,"RP","O","PER0","PRT"
313,"15","the","the",30256,30259,"DT","O","PER0","DET"
313,"16","piles","pile",30260,30265,"NNS","O","PER0","NOUN"
313,"17",".",".",30265,30266,".","O","PER0","."
567,"1","But","but",59186,59189,"CC","O","PER0","CONJ"
567,"2","the","the",59190,59193,"DT","O","PER0","DET"
567,"3","biggest","biggest",59195,59202,"JJS","O","PER0","ADJ"
567,"4","names","name",59203,59208,"NNS","O","PER0","NOUN"
567,"5","in","in",59209,59211,"IN","O","PER0","ADP"
567,"6","agribusiness","agribusiness",59212,59224,"NN","O","PER0","NOUN"
567,"7",",",",",59224,59225,",","O","PER0","."
567,"8","including","include",59226,59235,"VBG","O","PER0","VERB"
567,"9","DuPont","DuPont",59236,59242,"NNP","ORGANIZATION","PER0","NOUN"
567,"10","Co.","Co.",59243,59246,"NNP","ORGANIZATION","PER0","NOUN"
567,"11",",",",",59246,59247,",","O","PER0","."
567,"12","Dow","Dow",59248,59251,"NNP","ORGANIZATION","PER0","NOUN"
567,"13","Chemical","Chemical",59252,59260,"NNP","ORGANIZATION","PER0","NOUN"
567,"14","Co.","Co.",59261,59263,"NNP","ORGANIZATION","PER0","NOUN"
567,"15",".",".",59263,59264,".","O","PER0","."
429,"1","-LRB-","-lrb-",47039,47040,"-LRB-","O","PER0","."
429,"2","40","40",47040,47042,"CD","MONEY","PER0","NUM"
429,"3","pound","pound",47043,47048,"NN","MONEY","PER0","NOUN"
429,"4","bags","bag",47049,47053,"NNS","O","PER0","NOUN"
429,"5","-RRB-","-rrb-",47053,47054,"-RRB-","O","PER0","."
429,"6","and","and",47055,47058,"CC","O","PER0","CONJ"
429,"7","the","the",47059,47062,"DT","O","PER0","DET"
429,"8","back","back",47063,47067,"NN","O","PER0","NOUN"
429,"9","of","of",47068,47070,"IN","O","PER0","ADP"
429,"10","the","the",47071,47074,"DT","O","PER0","DET"
429,"11","Dekalb","Dekalb",47075,47081,"NNP","LOCATION","PER0","NOUN"
429,"12","and","and",47082,47085,"CC","O","PER0","CONJ"
429,"13","Pioneer","Pioneer",47086,47093,"NNP","ORGANIZATION","PER0","NOUN"
429,"14","bags","bag",47094,47098,"NNS","O","PER0","NOUN"
429,"15","say","say",47099,47102,"VBP","O","PER0","VERB"
429,"16","run","run",47103,47106,"VBP","O","PER0","VERB"
429,"17","the","the",47107,47110,"DT","O","PER0","DET"
429,"18","vacuum","vacuum",47111,47117,"NN","O","PER0","NOUN"
429,"19","at","at",47118,47120,"IN","O","PER0","ADP"
429,"20","15","15",47121,47123,"CD","NUMBER","PER0","NUM"
429,"21","for","for",47124,47127,"IN","O","PER0","ADP"
429,"22","the","the",47128,47131,"DT","O","PER0","DET"
429,"23","PP","pp",47132,47134,"NN","O","PER0","NOUN"
429,"24","eSet","eset",47135,47139,"NN","O","PER0","NOUN"
429,"25","meters/disks","meters/disks",47140,47152,"NNS","O","PER0","NOUN"
429,"26",".",".",47152,47153,".","O","PER0","."
515,"1","We","we",54913,54915,"PRP","O","PER0","PRON"
515,"2","are","be",54916,54919,"VBP","O","PER0","VERB"
515,"3","also","also",54920,54924,"RB","O","PER0","ADV"
515,"4","pretty","pretty",54925,54931,"RB","O","PER0","ADV"
515,"5","displeased","displeased",54932,54942,"JJ","O","PER0","ADJ"
515,"6","with","with",54943,54947,"IN","O","PER0","ADP"
515,"7","the","the",54948,54951,"DT","O","PER0","DET"
515,"8","DuPont","DuPont",54952,54958,"NNP","ORGANIZATION","PER0","NOUN"
515,"9","chemical","chemical",54959,54967,"NN","O","PER0","NOUN"
515,"10","end","end",54968,54971,"NN","DATE","PER0","NOUN"
515,"11","this","this",54972,54976,"DT","DATE","PER0","DET"
515,"12","year","year",54977,54981,"NN","DATE","PER0","NOUN"
515,"13","as","as",54982,54984,"RB","O","PER0","ADV"
515,"14","well","well",54985,54989,"RB","O","PER0","ADV"
515,"15",".",".",54989,54990,".","O","PER0","."
825,"1","I","I",89446,89447,"PRP","O","PER42","PRON"
825,"2","'m","be",89447,89449,"VBP","O","PER42","VERB"
825,"3","hopeful","hopeful",89450,89457,"JJ","O","PER42","ADJ"
825,"4","that","that",89458,89462,"IN","O","PER42","ADP"
825,"5","the","the",89463,89466,"DT","O","PER42","DET"
825,"6","Pioneer","Pioneer",89467,89474,"NNP","O","PER42","NOUN"
825,"7","mapping","mapping",89475,89482,"NN","O","PER42","NOUN"
825,"8","system","system",89483,89489,"NN","O","PER42","NOUN"
825,"9","will","will",89490,89494,"MD","O","PER42","VERB"
825,"10","give","give",89495,89499,"VB","O","PER42","VERB"
825,"11","a","a",89500,89501,"DT","O","PER42","DET"
825,"12","good","good",89502,89506,"JJ","O","PER42","ADJ"
825,"13","hybrid","hybrid",89507,89513,"NN","O","PER42","NOUN"
825,"14","vs","vs",89514,89516,"CC","O","PER42","CONJ"
825,"15","yield","yield",89517,89522,"NN","O","PER42","NOUN"
825,"16","vs","vs",89523,89525,"CC","O","PER42","CONJ"
825,"17","soil","soil",89526,89530,"NN","O","PER42","NOUN"
825,"18","type","type",89531,89535,"NN","O","PER42","NOUN"
825,"19","comparison","comparison",89536,89546,"NN","O","PER42","NOUN"
825,"20","-LRB-","-lrb-",89547,89548,"-LRB-","O","PER42","."
825,"21","and","and",89548,89551,"CC","O","PER42","CONJ"
825,"22","save","save",89552,89556,"VB","O","PER42","VERB"
825,"23","me","I",89557,89559,"PRP","O","PER42","PRON"
825,"24","a","a",89560,89561,"DT","O","PER42","DET"
825,"25","bunch","bunch",89562,89567,"NN","O","PER42","NOUN"
825,"26","of","of",89568,89570,"IN","O","PER42","ADP"
825,"27","time","time",89571,89575,"NN","O","PER42","NOUN"
825,"28","to","to",89576,89578,"TO","O","PER42","PRT"
825,"29","do","do",89579,89581,"VB","O","PER42","VERB"
825,"30","it","it",89582,89584,"PRP","O","PER42","PRON"
825,"31","-RRB-","-rrb-",89584,89585,"-RRB-","O","PER42","."
825,"32",".",".",89585,89586,".","O","PER42","."
834,"1","Back","back",90794,90798,"RB","O","PER42","ADV"
834,"2","to","to",90799,90801,"TO","O","PER42","PRT"
834,"3","the","the",90802,90805,"DT","O","PER42","DET"
834,"4","thread","thread",90806,90812,"NN","O","PER42","NOUN"
834,"5",",",",",90812,90813,",","O","PER42","."
834,"6","I","I",90814,90815,"PRP","O","PER42","PRON"
834,"7","think","think",90816,90821,"VBP","O","PER42","VERB"
834,"8","some","some",90822,90826,"DT","O","PER42","DET"
834,"9","of","of",90827,90829,"IN","O","PER42","ADP"
834,"10","the","the",90830,90833,"DT","O","PER42","DET"
834,"11","earlier","earlier",90834,90841,"JJR","O","PER42","ADJ"
834,"12","yielding","yielding",90842,90850,"NN","O","PER42","NOUN"
834,"13","pioneer","pioneer",90851,90858,"NN","O","PER42","NOUN"
834,"14","hybrids","hybrid",90859,90866,"NNS","O","PER42","NOUN"
834,"15","like","like",90867,90871,"IN","O","PER42","ADP"
834,"16","P0832","p0832",90872,90877,"NN","O","PER42","NOUN"
834,"17","and","and",90878,90881,"CC","O","PER42","CONJ"
834,"18","P0636","p0636",90882,90887,"NN","O","PER42","NOUN"
834,"19","seemed","seem",90888,90894,"VBD","O","PER42","VERB"
834,"20","to","to",90895,90897,"TO","O","PER42","PRT"
834,"21","have","have",90898,90902,"VB","O","PER42","VERB"
834,"22","some","some",90903,90907,"DT","O","PER42","DET"
834,"23","promise","promise",90908,90915,"NN","O","PER42","NOUN"
834,"24","and","and",90916,90919,"CC","O","PER42","CONJ"
834,"25","could","could",90920,90925,"MD","O","PER42","VERB"
834,"26","have","have",90926,90930,"VB","O","PER42","VERB"
834,"27","me","I",90931,90933,"PRP","O","PER42","PRON"
834,"28","harvesting","harvest",90934,90944,"VBG","O","PER42","VERB"
834,"29","earlier","earlier",90945,90952,"RBR","O","PER42","ADV"
834,"30","so","so",90953,90955,"IN","O","PER42","ADP"
834,"31","I","I",90956,90957,"PRP","O","PER42","PRON"
834,"32","can","can",90958,90961,"MD","O","PER42","VERB"
834,"33","get","get",90962,90965,"VB","O","PER42","VERB"
834,"34","to","to",90966,90968,"TO","O","PER42","PRT"
834,"35","manure","manure",90969,90975,"NN","O","PER42","NOUN"
834,"36","earlier","earlier",90976,90983,"RBR","O","PER42","ADV"
834,"37",".",".",90983,90984,".","O","PER42","."
1196,"1","Not","not",126555,126558,"RB","O","PER0","ADV"
1196,"2","that","that",126559,126563,"IN","O","PER0","ADP"
1196,"3","I","I",126564,126565,"PRP","O","PER0","PRON"
1196,"4","really","really",126566,126572,"RB","O","PER0","ADV"
1196,"5","care","care",126573,126577,"VB","O","PER0","VERB"
1196,"6","either","either",126578,126584,"DT","O","PER0","DET"
1196,"7","way","way",126585,126588,"NN","O","PER0","NOUN"
1196,"8","too","too",126589,126592,"RB","O","PER0","ADV"
1196,"9","much","much",126593,126597,"RB","O","PER0","ADV"
1196,"10",",",",",126597,126598,",","O","PER0","."
1196,"11","but","but",126599,126602,"CC","O","PER0","CONJ"
1196,"12","anyone","anyone",126603,126609,"NN","O","PER0","NOUN"
1196,"13","know","know",126610,126614,"VBP","O","PER0","VERB"
1196,"14","if","if",126615,126617,"IN","O","PER0","ADP"
1196,"15","Pioneer","Pioneer",126618,126625,"NNP","O","PER0","NOUN"
1196,"16","FIT","FIT",126626,126629,"NNP","O","PER0","NOUN"
1196,"17","mapping","mapping",126630,126637,"NN","O","PER0","NOUN"
1196,"18","or","or",126638,126640,"CC","O","PER0","CONJ"
1196,"19","whatever","whatever",126641,126649,"WDT","O","PER0","DET"
1196,"20","is","be",126650,126652,"VBZ","O","PER0","VERB"
1196,"21","basically","basically",126653,126662,"RB","O","PER0","ADV"
1196,"22","a","a",126663,126664,"DT","O","PER0","DET"
1196,"23","way","way",126665,126668,"NN","O","PER0","NOUN"
1196,"24","for","for",126669,126672,"IN","O","PER0","ADP"
1196,"25","a","a",126673,126674,"DT","O","PER0","DET"
1196,"26","company","company",126675,126682,"NN","O","PER0","NOUN"
1196,"27","to","to",126683,126685,"TO","O","PER0","PRT"
1196,"28","collect","collect",126686,126693,"VB","O","PER0","VERB"
1196,"29","data","datum",126694,126698,"NNS","O","PER0","NOUN"
1196,"30","for","for",126699,126702,"IN","O","PER0","ADP"
1196,"31","free","free",126703,126707,"JJ","O","PER0","ADJ"
1196,"32","?","?",126707,126708,".","O","PER0","."
